team_id,Player,DOB,seasons
essendon,"Madden, Simon",1957-12-30,1974
essendon,"Madden, Simon",1957-12-30,1975
essendon,"Madden, Simon",1957-12-30,1976
essendon,"Madden, Simon",1957-12-30,1977
essendon,"Madden, Simon",1957-12-30,1978
essendon,"Madden, Simon",1957-12-30,1979
essendon,"Madden, Simon",1957-12-30,1980
essendon,"Madden, Simon",1957-12-30,1981
essendon,"Madden, Simon",1957-12-30,1982
essendon,"Madden, Simon",1957-12-30,1983
essendon,"Madden, Simon",1957-12-30,1984
essendon,"Madden, Simon",1957-12-30,1985
essendon,"Madden, Simon",1957-12-30,1986
essendon,"Madden, Simon",1957-12-30,1987
essendon,"Madden, Simon",1957-12-30,1988
essendon,"Madden, Simon",1957-12-30,1989
essendon,"Madden, Simon",1957-12-30,1990
essendon,"Madden, Simon",1957-12-30,1991
essendon,"Madden, Simon",1957-12-30,1992
essendon,"Daniher, Terry",1957-08-15,1978
essendon,"Daniher, Terry",1957-08-15,1979
essendon,"Daniher, Terry",1957-08-15,1980
essendon,"Daniher, Terry",1957-08-15,1981
essendon,"Daniher, Terry",1957-08-15,1982
essendon,"Daniher, Terry",1957-08-15,1983
essendon,"Daniher, Terry",1957-08-15,1984
essendon,"Daniher, Terry",1957-08-15,1985
essendon,"Daniher, Terry",1957-08-15,1986
essendon,"Daniher, Terry",1957-08-15,1987
essendon,"Daniher, Terry",1957-08-15,1988
essendon,"Daniher, Terry",1957-08-15,1989
essendon,"Daniher, Terry",1957-08-15,1990
essendon,"Daniher, Terry",1957-08-15,1991
essendon,"Daniher, Terry",1957-08-15,1992
essendon,"Fox, Brad",1969-10-09,1991
essendon,"Fox, Brad",1969-10-09,1992
essendon,"Anderson, Greg",1966-05-14,1988
essendon,"Anderson, Greg",1966-05-14,1989
essendon,"Anderson, Greg",1966-05-14,1990
essendon,"Anderson, Greg",1966-05-14,1991
essendon,"Anderson, Greg",1966-05-14,1992
essendon,"Dick, Willie",1966-03-16,1992
essendon,"Bailey, Dean",1967-01-18,1986
essendon,"Bailey, Dean",1967-01-18,1987
essendon,"Bailey, Dean",1967-01-18,1988
essendon,"Bailey, Dean",1967-01-18,1989
essendon,"Bailey, Dean",1967-01-18,1991
essendon,"Bailey, Dean",1967-01-18,1992
essendon,"Werner, Michael",1969-06-10,1989
essendon,"Werner, Michael",1969-06-10,1990
essendon,"Werner, Michael",1969-06-10,1991
essendon,"Werner, Michael",1969-06-10,1992
essendon,"Filandia, Peter",1970-05-14,1991
essendon,"Filandia, Peter",1970-05-14,1992
essendon,"Considine, Ed",1968-09-19,1986
essendon,"Considine, Ed",1968-09-19,1987
essendon,"Considine, Ed",1968-09-19,1988
essendon,"Considine, Ed",1968-09-19,1989
essendon,"Considine, Ed",1968-09-19,1990
essendon,"Considine, Ed",1968-09-19,1991
essendon,"Considine, Ed",1968-09-19,1992
essendon,"Hamilton, Paul",1967-06-19,1986
essendon,"Hamilton, Paul",1967-06-19,1987
essendon,"Hamilton, Paul",1967-06-19,1988
essendon,"Hamilton, Paul",1967-06-19,1989
essendon,"Hamilton, Paul",1967-06-19,1990
essendon,"Hamilton, Paul",1967-06-19,1991
essendon,"Hamilton, Paul",1967-06-19,1992
essendon,"McMullin, Ian",1964-09-01,1990
essendon,"McMullin, Ian",1964-09-01,1991
essendon,"McMullin, Ian",1964-09-01,1992
essendon,"Bower, Brendan",1966-08-04,1992
essendon,"Johnston, David",1969-04-10,1987
essendon,"Johnston, David",1969-04-10,1988
essendon,"Johnston, David",1969-04-10,1989
essendon,"Johnston, David",1969-04-10,1990
essendon,"Johnston, David",1969-04-10,1991
essendon,"Johnston, David",1969-04-10,1992
essendon,"Heard, Shane",1958-07-28,1977
essendon,"Heard, Shane",1958-07-28,1978
essendon,"Heard, Shane",1958-07-28,1979
essendon,"Heard, Shane",1958-07-28,1980
essendon,"Heard, Shane",1958-07-28,1981
essendon,"Heard, Shane",1958-07-28,1982
essendon,"Heard, Shane",1958-07-28,1983
essendon,"Heard, Shane",1958-07-28,1984
essendon,"Heard, Shane",1958-07-28,1985
essendon,"Heard, Shane",1958-07-28,1986
essendon,"Heard, Shane",1958-07-28,1987
essendon,"Heard, Shane",1958-07-28,1991
essendon,"Walsh, Kevin",1962-02-09,1981
essendon,"Walsh, Kevin",1962-02-09,1982
essendon,"Walsh, Kevin",1962-02-09,1983
essendon,"Walsh, Kevin",1962-02-09,1984
essendon,"Walsh, Kevin",1962-02-09,1985
essendon,"Walsh, Kevin",1962-02-09,1986
essendon,"Walsh, Kevin",1962-02-09,1987
essendon,"Walsh, Kevin",1962-02-09,1988
essendon,"Walsh, Kevin",1962-02-09,1989
essendon,"Walsh, Kevin",1962-02-09,1990
essendon,"Walsh, Kevin",1962-02-09,1991
essendon,"OBrien, Craig",1970-03-03,1989
essendon,"OBrien, Craig",1970-03-03,1990
essendon,"OBrien, Craig",1970-03-03,1991
essendon,"Morrish, Paul",1968-05-12,1991
essendon,"Manning, Andrew",1966-11-23,1989
essendon,"Manning, Andrew",1966-11-23,1990
essendon,"Manning, Andrew",1966-11-23,1991
essendon,"Burns, Adrian",1971-08-05,1990
essendon,"Burns, Adrian",1971-08-05,1991
essendon,"Robertson, David",1962-08-15,1991
essendon,"Vander Haar, Paul",1958-03-07,1977
essendon,"Vander Haar, Paul",1958-03-07,1978
essendon,"Vander Haar, Paul",1958-03-07,1979
essendon,"Vander Haar, Paul",1958-03-07,1980
essendon,"Vander Haar, Paul",1958-03-07,1981
essendon,"Vander Haar, Paul",1958-03-07,1982
essendon,"Vander Haar, Paul",1958-03-07,1983
essendon,"Vander Haar, Paul",1958-03-07,1984
essendon,"Vander Haar, Paul",1958-03-07,1985
essendon,"Vander Haar, Paul",1958-03-07,1986
essendon,"Vander Haar, Paul",1958-03-07,1987
essendon,"Vander Haar, Paul",1958-03-07,1988
essendon,"Vander Haar, Paul",1958-03-07,1989
essendon,"Vander Haar, Paul",1958-03-07,1990
essendon,"Daniher, Neale",1961-02-15,1979
essendon,"Daniher, Neale",1961-02-15,1980
essendon,"Daniher, Neale",1961-02-15,1981
essendon,"Daniher, Neale",1961-02-15,1985
essendon,"Daniher, Neale",1961-02-15,1989
essendon,"Daniher, Neale",1961-02-15,1990
essendon,"Duckworth, Bill",1959-02-21,1982
essendon,"Duckworth, Bill",1959-02-21,1983
essendon,"Duckworth, Bill",1959-02-21,1984
essendon,"Duckworth, Bill",1959-02-21,1985
essendon,"Duckworth, Bill",1959-02-21,1986
essendon,"Duckworth, Bill",1959-02-21,1987
essendon,"Duckworth, Bill",1959-02-21,1988
essendon,"Duckworth, Bill",1959-02-21,1989
essendon,"Duckworth, Bill",1959-02-21,1990
essendon,"Antrobus, Tony",1962-04-08,1987
essendon,"Antrobus, Tony",1962-04-08,1989
essendon,"Antrobus, Tony",1962-04-08,1990
essendon,"Stubbs, Justin",1969-09-25,1988
essendon,"Stubbs, Justin",1969-09-25,1990
essendon,"Moore, Brendon",1969-08-09,1987
essendon,"Moore, Brendon",1969-08-09,1988
essendon,"Moore, Brendon",1969-08-09,1990
essendon,"Underwood, Andrew",1967-07-14,1989
essendon,"Underwood, Andrew",1967-07-14,1990
essendon,"Williams, Darren",1960-10-13,1979
essendon,"Williams, Darren",1960-10-13,1983
essendon,"Williams, Darren",1960-10-13,1984
essendon,"Williams, Darren",1960-10-13,1985
essendon,"Williams, Darren",1960-10-13,1986
essendon,"Williams, Darren",1960-10-13,1987
essendon,"Williams, Darren",1960-10-13,1988
essendon,"Williams, Darren",1960-10-13,1989
essendon,"Clark, Steven",1961-05-15,1985
essendon,"Clark, Steven",1961-05-15,1986
essendon,"Clark, Steven",1961-05-15,1987
essendon,"Clark, Steven",1961-05-15,1988
essendon,"Clark, Steven",1961-05-15,1989
essendon,"Foulds, Garry",1956-05-13,1974
essendon,"Foulds, Garry",1956-05-13,1975
essendon,"Foulds, Garry",1956-05-13,1976
essendon,"Foulds, Garry",1956-05-13,1977
essendon,"Foulds, Garry",1956-05-13,1978
essendon,"Foulds, Garry",1956-05-13,1979
essendon,"Foulds, Garry",1956-05-13,1980
essendon,"Foulds, Garry",1956-05-13,1981
essendon,"Foulds, Garry",1956-05-13,1982
essendon,"Foulds, Garry",1956-05-13,1983
essendon,"Foulds, Garry",1956-05-13,1984
essendon,"Foulds, Garry",1956-05-13,1985
essendon,"Foulds, Garry",1956-05-13,1986
essendon,"Foulds, Garry",1956-05-13,1987
essendon,"Foulds, Garry",1956-05-13,1988
essendon,"Foulds, Garry",1956-05-13,1989
essendon,"Spencer, Trevor",1965-06-28,1985
essendon,"Spencer, Trevor",1965-06-28,1986
essendon,"Spencer, Trevor",1965-06-28,1987
essendon,"Spencer, Trevor",1965-06-28,1988
essendon,"Spencer, Trevor",1965-06-28,1989
essendon,"Parker, Geoffrey",1968-03-31,1987
essendon,"Parker, Geoffrey",1968-03-31,1989
essendon,"Hawker, Glenn",1961-03-17,1978
essendon,"Hawker, Glenn",1961-03-17,1979
essendon,"Hawker, Glenn",1961-03-17,1980
essendon,"Hawker, Glenn",1961-03-17,1981
essendon,"Hawker, Glenn",1961-03-17,1982
essendon,"Hawker, Glenn",1961-03-17,1983
essendon,"Hawker, Glenn",1961-03-17,1984
essendon,"Hawker, Glenn",1961-03-17,1985
essendon,"Hawker, Glenn",1961-03-17,1986
essendon,"Hawker, Glenn",1961-03-17,1987
essendon,"Hawker, Glenn",1961-03-17,1988
essendon,"Baker, Leon",1956-08-17,1984
essendon,"Baker, Leon",1956-08-17,1985
essendon,"Baker, Leon",1956-08-17,1986
essendon,"Baker, Leon",1956-08-17,1987
essendon,"Baker, Leon",1956-08-17,1988
essendon,"Winton, Brian",1963-07-28,1984
essendon,"Winton, Brian",1963-07-28,1985
essendon,"Winton, Brian",1963-07-28,1986
essendon,"Winton, Brian",1963-07-28,1987
essendon,"Winton, Brian",1963-07-28,1988
essendon,"Bourke, Peter",1966-05-23,1988
essendon,"OSullivan, Michael",1962-04-05,1988
essendon,"Keane, Gavin",1966-03-05,1987
essendon,"Keane, Gavin",1966-03-05,1988
essendon,"Francis, Peter",1958-01-16,1987
essendon,"Francis, Peter",1958-01-16,1988
essendon,"Rogers, Andrew",1964-08-15,1988
essendon,"OBrien, Paul",1961-04-16,1988
essendon,"Sullivan, David",1966-05-15,1987
essendon,"Sullivan, David",1966-05-15,1988
essendon,"Merryweather, Andrew",1961-01-18,1988
essendon,"Walsh, Nick",1965-01-07,1986
essendon,"Walsh, Nick",1965-01-07,1987
essendon,"Walsh, Nick",1965-01-07,1988
essendon,"Merrett, Roger",1960-04-19,1978
essendon,"Merrett, Roger",1960-04-19,1979
essendon,"Merrett, Roger",1960-04-19,1980
essendon,"Merrett, Roger",1960-04-19,1981
essendon,"Merrett, Roger",1960-04-19,1982
essendon,"Merrett, Roger",1960-04-19,1983
essendon,"Merrett, Roger",1960-04-19,1984
essendon,"Merrett, Roger",1960-04-19,1985
essendon,"Merrett, Roger",1960-04-19,1986
essendon,"Merrett, Roger",1960-04-19,1987
essendon,"Clarke, Neil",1957-08-28,1977
essendon,"Clarke, Neil",1957-08-28,1978
essendon,"Clarke, Neil",1957-08-28,1979
essendon,"Clarke, Neil",1957-08-28,1980
essendon,"Clarke, Neil",1957-08-28,1981
essendon,"Clarke, Neil",1957-08-28,1982
essendon,"Clarke, Neil",1957-08-28,1983
essendon,"Clarke, Neil",1957-08-28,1984
essendon,"Clarke, Neil",1957-08-28,1985
essendon,"Clarke, Neil",1957-08-28,1986
essendon,"Clarke, Neil",1957-08-28,1987
essendon,"Elshaug, Tony",1960-07-19,1984
essendon,"Elshaug, Tony",1960-07-19,1985
essendon,"Elshaug, Tony",1960-07-19,1986
essendon,"Elshaug, Tony",1960-07-19,1987
essendon,"Cunningham, Daryl",1960-11-25,1987
essendon,"Dunell, Frank",1958-03-17,1979
essendon,"Dunell, Frank",1958-03-17,1980
essendon,"Dunell, Frank",1958-03-17,1981
essendon,"Dunell, Frank",1958-03-17,1982
essendon,"Dunell, Frank",1958-03-17,1983
essendon,"Dunell, Frank",1958-03-17,1984
essendon,"Dunell, Frank",1958-03-17,1985
essendon,"Dunell, Frank",1958-03-17,1986
essendon,"Thomson, Michael",1961-11-26,1981
essendon,"Thomson, Michael",1961-11-26,1982
essendon,"Thomson, Michael",1961-11-26,1983
essendon,"Thomson, Michael",1961-11-26,1985
essendon,"Thomson, Michael",1961-11-26,1986
essendon,"Richardson, Michael",1959-03-16,1986
essendon,"Raines, Geoff",1956-08-10,1986
essendon,"Waterson, Chris",1961-03-26,1982
essendon,"Waterson, Chris",1961-03-26,1983
essendon,"Waterson, Chris",1961-03-26,1984
essendon,"Waterson, Chris",1961-03-26,1985
essendon,"Waterson, Chris",1961-03-26,1986
essendon,"Phillips, Brenton",1962-11-05,1986
essendon,"Wood, Bryan",1954-04-03,1983
essendon,"Wood, Bryan",1954-04-03,1984
essendon,"Wood, Bryan",1954-04-03,1985
essendon,"Wood, Bryan",1954-04-03,1986
essendon,"Carey, Stephen",1959-10-14,1980
essendon,"Carey, Stephen",1959-10-14,1981
essendon,"Carey, Stephen",1959-10-14,1982
essendon,"Carey, Stephen",1959-10-14,1983
essendon,"Carey, Stephen",1959-10-14,1984
essendon,"Carey, Stephen",1959-10-14,1985
essendon,"Carey, Stephen",1959-10-14,1986
essendon,"Bradbury, Peter",1958-07-02,1983
essendon,"Bradbury, Peter",1958-07-02,1984
essendon,"Bradbury, Peter",1958-07-02,1985
essendon,"Bradbury, Peter",1958-07-02,1986
essendon,"Banfield, Peter",1965-01-21,1984
essendon,"Banfield, Peter",1965-01-21,1985
essendon,"Banfield, Peter",1965-01-21,1986
essendon,"Weston, Paul",1957-04-09,1983
essendon,"Weston, Paul",1957-04-09,1984
essendon,"Weston, Paul",1957-04-09,1985
essendon,"Neagle, Merv",1958-03-07,1977
essendon,"Neagle, Merv",1958-03-07,1978
essendon,"Neagle, Merv",1958-03-07,1979
essendon,"Neagle, Merv",1958-03-07,1980
essendon,"Neagle, Merv",1958-03-07,1981
essendon,"Neagle, Merv",1958-03-07,1982
essendon,"Neagle, Merv",1958-03-07,1983
essendon,"Neagle, Merv",1958-03-07,1984
essendon,"Neagle, Merv",1958-03-07,1985
essendon,"Kink, Rene",1956-11-22,1983
essendon,"Kink, Rene",1956-11-22,1985
essendon,"Pirrie, Stephen",1961-03-23,1985
essendon,"Harbinson, Merv",1959-06-11,1984
essendon,"Harbinson, Merv",1959-06-11,1985
essendon,"Buhagiar, Tony",1955-10-03,1981
essendon,"Buhagiar, Tony",1955-10-03,1982
essendon,"Buhagiar, Tony",1955-10-03,1983
essendon,"Buhagiar, Tony",1955-10-03,1984
essendon,"Eustice, Mark",1963-02-14,1980
essendon,"Eustice, Mark",1963-02-14,1981
essendon,"Eustice, Mark",1963-02-14,1982
essendon,"Eustice, Mark",1963-02-14,1983
essendon,"Eustice, Mark",1963-02-14,1984
essendon,"Cox, Doug",1957-09-16,1984
essendon,"Hannebery, Mark",1957-10-08,1984
essendon,"West, Tony",1956-09-11,1982
essendon,"West, Tony",1956-09-11,1983
essendon,"West, Tony",1956-09-11,1984
essendon,"Copping, Stephen",1956-08-03,1982
essendon,"Copping, Stephen",1956-08-03,1983
essendon,"Copping, Stephen",1956-08-03,1984
essendon,"Clayton, Cameron",1957-02-05,1983
essendon,"Andrews, Ron",1955-05-13,1973
essendon,"Andrews, Ron",1955-05-13,1974
essendon,"Andrews, Ron",1955-05-13,1975
essendon,"Andrews, Ron",1955-05-13,1976
essendon,"Andrews, Ron",1955-05-13,1977
essendon,"Andrews, Ron",1955-05-13,1978
essendon,"Andrews, Ron",1955-05-13,1979
essendon,"Andrews, Ron",1955-05-13,1980
essendon,"Andrews, Ron",1955-05-13,1981
essendon,"Andrews, Ron",1955-05-13,1982
essendon,"Andrews, Ron",1955-05-13,1983
essendon,"Richardson, Stephen",1959-03-16,1983
essendon,"Otway, Wayne",1956-06-24,1982
essendon,"Otway, Wayne",1956-06-24,1983
essendon,"Beddison, Wayne",1961-08-24,1983
essendon,"Stoneham, Alan",1955-08-20,1980
essendon,"Stoneham, Alan",1955-08-20,1981
essendon,"Stoneham, Alan",1955-08-20,1982
essendon,"Stoneham, Alan",1955-08-20,1983
essendon,"Fowler, Grant",1957-03-12,1980
essendon,"Fowler, Grant",1957-03-12,1981
essendon,"Fowler, Grant",1957-03-12,1982
essendon,"Fowler, Grant",1957-03-12,1983
essendon,"Davis, Michael",1961-01-19,1980
essendon,"Davis, Michael",1961-01-19,1982
essendon,"Davis, Michael",1961-01-19,1983
essendon,"Schultz, Graeme",1953-05-17,1971
essendon,"Schultz, Graeme",1953-05-17,1972
essendon,"Schultz, Graeme",1953-05-17,1973
essendon,"Schultz, Graeme",1953-05-17,1974
essendon,"Schultz, Graeme",1953-05-17,1981
essendon,"Schultz, Graeme",1953-05-17,1982
essendon,"Schultz, Graeme",1953-05-17,1983
essendon,"Reid, Alan",1956-01-29,1979
essendon,"Reid, Alan",1956-01-29,1980
essendon,"Reid, Alan",1956-01-29,1981
essendon,"Reid, Alan",1956-01-29,1982
essendon,"Reid, Alan",1956-01-29,1983
essendon,"Crow, Max",1956-01-07,1974
essendon,"Crow, Max",1956-01-07,1976
essendon,"Crow, Max",1956-01-07,1977
essendon,"Crow, Max",1956-01-07,1978
essendon,"Crow, Max",1956-01-07,1979
essendon,"Crow, Max",1956-01-07,1980
essendon,"Crow, Max",1956-01-07,1981
essendon,"Crow, Max",1956-01-07,1982
essendon,"Madden, Justin",1961-05-31,1980
essendon,"Madden, Justin",1961-05-31,1981
essendon,"Madden, Justin",1961-05-31,1982
essendon,"Ramsay, Roy",1956-01-03,1982
essendon,"Grbac, Anton",1961-01-16,1982
essendon,"Brown, Brian",1957-09-27,1982
essendon,"Fields, Neville",1951-11-21,1969
essendon,"Fields, Neville",1951-11-21,1970
essendon,"Fields, Neville",1951-11-21,1971
essendon,"Fields, Neville",1951-11-21,1972
essendon,"Fields, Neville",1951-11-21,1973
essendon,"Fields, Neville",1951-11-21,1974
essendon,"Fields, Neville",1951-11-21,1975
essendon,"Fields, Neville",1951-11-21,1976
essendon,"Fields, Neville",1951-11-21,1977
essendon,"Fields, Neville",1951-11-21,1981
essendon,"Fields, Neville",1951-11-21,1982
essendon,"Taubert, Steven",1953-10-06,1977
essendon,"Taubert, Steven",1953-10-06,1978
essendon,"Taubert, Steven",1953-10-06,1979
essendon,"Taubert, Steven",1953-10-06,1980
essendon,"Taubert, Steven",1953-10-06,1981
essendon,"Muir, Russell",1954-07-12,1977
essendon,"Muir, Russell",1954-07-12,1978
essendon,"Muir, Russell",1954-07-12,1979
essendon,"Muir, Russell",1954-07-12,1980
essendon,"Muir, Russell",1954-07-12,1981
essendon,"Morrison, Ian",1954-01-29,1981
essendon,"Foreman, Wayne",1955-05-16,1980
essendon,"Foreman, Wayne",1955-05-16,1981
essendon,"Bennett, Peter",1956-11-08,1978
essendon,"Bennett, Peter",1956-11-08,1979
essendon,"Bennett, Peter",1956-11-08,1980
essendon,"Bennett, Peter",1956-11-08,1981
essendon,"Shaw, Robert",1955-01-06,1974
essendon,"Shaw, Robert",1955-01-06,1975
essendon,"Shaw, Robert",1955-01-06,1976
essendon,"Shaw, Robert",1955-01-06,1977
essendon,"Shaw, Robert",1955-01-06,1978
essendon,"Shaw, Robert",1955-01-06,1979
essendon,"Shaw, Robert",1955-01-06,1980
essendon,"Shaw, Robert",1955-01-06,1981
essendon,"Burdett, Geoff",1956-07-04,1976
essendon,"Burdett, Geoff",1956-07-04,1977
essendon,"Burdett, Geoff",1956-07-04,1978
essendon,"Burdett, Geoff",1956-07-04,1981
essendon,"Carman, Phil",1950-09-04,1980
essendon,"Carman, Phil",1950-09-04,1981
essendon,"Besanko, Neil",1951-04-28,1978
essendon,"Besanko, Neil",1951-04-28,1979
essendon,"Besanko, Neil",1951-04-28,1980
essendon,"Besanko, Neil",1951-04-28,1981
essendon,"Scanlon, Denis",1954-04-05,1976
essendon,"Scanlon, Denis",1954-04-05,1977
essendon,"Scanlon, Denis",1954-04-05,1978
essendon,"Scanlon, Denis",1954-04-05,1979
essendon,"Scanlon, Denis",1954-04-05,1980
essendon,"Scanlon, Denis",1954-04-05,1981
essendon,"Fletcher, Ken",1948-01-21,1967
essendon,"Fletcher, Ken",1948-01-21,1968
essendon,"Fletcher, Ken",1948-01-21,1969
essendon,"Fletcher, Ken",1948-01-21,1970
essendon,"Fletcher, Ken",1948-01-21,1971
essendon,"Fletcher, Ken",1948-01-21,1972
essendon,"Fletcher, Ken",1948-01-21,1973
essendon,"Fletcher, Ken",1948-01-21,1974
essendon,"Fletcher, Ken",1948-01-21,1975
essendon,"Fletcher, Ken",1948-01-21,1976
essendon,"Fletcher, Ken",1948-01-21,1977
essendon,"Fletcher, Ken",1948-01-21,1978
essendon,"Fletcher, Ken",1948-01-21,1979
essendon,"Fletcher, Ken",1948-01-21,1980
essendon,"Valli, Bill",1950-04-16,1980
essendon,"Marsh, Ian",1955-10-23,1976
essendon,"Marsh, Ian",1955-10-23,1977
essendon,"Marsh, Ian",1955-10-23,1978
essendon,"Marsh, Ian",1955-10-23,1979
essendon,"Marsh, Ian",1955-10-23,1980
essendon,"Burke, David",1959-11-06,1980
essendon,"Mansfield, Ken",1958-09-07,1976
essendon,"Mansfield, Ken",1958-09-07,1977
essendon,"Mansfield, Ken",1958-09-07,1978
essendon,"Mansfield, Ken",1958-09-07,1979
essendon,"Mansfield, Ken",1958-09-07,1980
essendon,"Keenan, Peter",1951-04-07,1979
essendon,"Keenan, Peter",1951-04-07,1980
essendon,"Flanegan, Greg",1958-12-18,1980
essendon,"Light, Peter",1960-07-19,1980
essendon,"Robins, Stephen",1957-02-25,1974
essendon,"Robins, Stephen",1957-02-25,1975
essendon,"Robins, Stephen",1957-02-25,1976
essendon,"Robins, Stephen",1957-02-25,1977
essendon,"Robins, Stephen",1957-02-25,1978
essendon,"Robins, Stephen",1957-02-25,1979
essendon,"Robins, Stephen",1957-02-25,1980
essendon,"Besanko, Barry",1956-08-15,1980
essendon,"Sheldon, Michael",1960-11-04,1978
essendon,"Sheldon, Michael",1960-11-04,1979
essendon,"Sheldon, Michael",1960-11-04,1980
essendon,"Day, Barry",1954-02-27,1979
essendon,"Day, Barry",1954-02-27,1980
essendon,"McAllester, Jim",1959-04-16,1980
essendon,"Davis, Allan",1948-09-29,1978
essendon,"Davis, Allan",1948-09-29,1979
essendon,"Hyde, Robert",1954-11-01,1979
essendon,"Primmer, Wayne",1959-01-09,1977
essendon,"Primmer, Wayne",1959-01-09,1978
essendon,"Primmer, Wayne",1959-01-09,1979
essendon,"Barbary, Craig",1960-07-11,1979
essendon,"Steel, Kelvin",1955-06-07,1979
essendon,"Amos, Robert",1955-07-11,1973
essendon,"Amos, Robert",1955-07-11,1974
essendon,"Amos, Robert",1955-07-11,1975
essendon,"Amos, Robert",1955-07-11,1976
essendon,"Amos, Robert",1955-07-11,1978
essendon,"Amos, Robert",1955-07-11,1979
essendon,"Boyd, Colin",1954-07-27,1977
essendon,"Boyd, Colin",1954-07-27,1978
essendon,"Boyd, Colin",1954-07-27,1979
essendon,"Watson, Larry",1957-09-23,1975
essendon,"Watson, Larry",1957-09-23,1976
essendon,"Watson, Larry",1957-09-23,1977
essendon,"Watson, Larry",1957-09-23,1978
essendon,"Cahill, Terry",1958-04-30,1976
essendon,"Cahill, Terry",1958-04-30,1977
essendon,"Cahill, Terry",1958-04-30,1978
essendon,"Redenbach, Michael",1959-06-03,1978
essendon,"Walsh, Brian",1951-04-24,1975
essendon,"Walsh, Brian",1951-04-24,1976
essendon,"Walsh, Brian",1951-04-24,1977
essendon,"Walsh, Brian",1951-04-24,1978
essendon,"Bell, Greg",1955-03-26,1975
essendon,"Bell, Greg",1955-03-26,1977
essendon,"Bell, Greg",1955-03-26,1978
essendon,"Mihocek, Jack",1957-08-21,1976
essendon,"Mihocek, Jack",1957-08-21,1977
essendon,"Mihocek, Jack",1957-08-21,1978
essendon,"McDonald, Paul",1956-04-27,1975
essendon,"McDonald, Paul",1956-04-27,1976
essendon,"McDonald, Paul",1956-04-27,1977
essendon,"McDonald, Paul",1956-04-27,1978
essendon,"Jones, Bernie",1953-05-03,1978
essendon,"Newton, Rob",1953-04-17,1973
essendon,"Newton, Rob",1953-04-17,1974
essendon,"Newton, Rob",1953-04-17,1975
essendon,"Newton, Rob",1953-04-17,1976
essendon,"Newton, Rob",1953-04-17,1977
essendon,"Newton, Rob",1953-04-17,1978
essendon,"Close, Robin",1949-11-03,1968
essendon,"Close, Robin",1949-11-03,1969
essendon,"Close, Robin",1949-11-03,1970
essendon,"Close, Robin",1949-11-03,1971
essendon,"Close, Robin",1949-11-03,1972
essendon,"Close, Robin",1949-11-03,1973
essendon,"Close, Robin",1949-11-03,1974
essendon,"Close, Robin",1949-11-03,1975
essendon,"Close, Robin",1949-11-03,1976
essendon,"Close, Robin",1949-11-03,1977
essendon,"Close, Robin",1949-11-03,1978
essendon,"Roberts, Ken",1952-05-13,1970
essendon,"Roberts, Ken",1952-05-13,1971
essendon,"Roberts, Ken",1952-05-13,1972
essendon,"Roberts, Ken",1952-05-13,1973
essendon,"Roberts, Ken",1952-05-13,1974
essendon,"Roberts, Ken",1952-05-13,1975
essendon,"Roberts, Ken",1952-05-13,1976
essendon,"Roberts, Ken",1952-05-13,1977
essendon,"Early, Phillip",1959-09-30,1977
essendon,"Hickmott, Peter",1954-02-21,1972
essendon,"Hickmott, Peter",1954-02-21,1973
essendon,"Hickmott, Peter",1954-02-21,1974
essendon,"Hickmott, Peter",1954-02-21,1975
essendon,"Hickmott, Peter",1954-02-21,1976
essendon,"Hickmott, Peter",1954-02-21,1977
essendon,"Wilson, Andrew",1951-09-25,1971
essendon,"Wilson, Andrew",1951-09-25,1972
essendon,"Wilson, Andrew",1951-09-25,1973
essendon,"Wilson, Andrew",1951-09-25,1974
essendon,"Wilson, Andrew",1951-09-25,1975
essendon,"Wilson, Andrew",1951-09-25,1976
essendon,"Wilson, Andrew",1951-09-25,1977
essendon,"Berry, William",1957-06-27,1975
essendon,"Berry, William",1957-06-27,1976
essendon,"Berry, William",1957-06-27,1977
essendon,"Young, Gary",1958-04-02,1977
essendon,"Hartigan, Dean",1954-08-23,1974
essendon,"Hartigan, Dean",1954-08-23,1975
essendon,"Hartigan, Dean",1954-08-23,1976
essendon,"Hartigan, Dean",1954-08-23,1977
essendon,"Mattson, Don",1955-10-30,1977
essendon,"Ellen, Russell",1954-02-08,1973
essendon,"Ellen, Russell",1954-02-08,1974
essendon,"Ellen, Russell",1954-02-08,1975
essendon,"Ellen, Russell",1954-02-08,1976
essendon,"Ellen, Russell",1954-02-08,1977
essendon,"Noonan, Alan",1947-10-13,1966
essendon,"Noonan, Alan",1947-10-13,1967
essendon,"Noonan, Alan",1947-10-13,1968
essendon,"Noonan, Alan",1947-10-13,1969
essendon,"Noonan, Alan",1947-10-13,1970
essendon,"Noonan, Alan",1947-10-13,1971
essendon,"Noonan, Alan",1947-10-13,1972
essendon,"Noonan, Alan",1947-10-13,1973
essendon,"Noonan, Alan",1947-10-13,1974
essendon,"Noonan, Alan",1947-10-13,1975
essendon,"Noonan, Alan",1947-10-13,1976
essendon,"Parkes, Gary",1951-07-02,1970
essendon,"Parkes, Gary",1951-07-02,1971
essendon,"Parkes, Gary",1951-07-02,1972
essendon,"Parkes, Gary",1951-07-02,1973
essendon,"Parkes, Gary",1951-07-02,1974
essendon,"Parkes, Gary",1951-07-02,1975
essendon,"Parkes, Gary",1951-07-02,1976
essendon,"Moss, Graham",1950-05-14,1973
essendon,"Moss, Graham",1950-05-14,1974
essendon,"Moss, Graham",1950-05-14,1975
essendon,"Moss, Graham",1950-05-14,1976
